species_name,species_code,unique_gene_identifiers,other_gene_identifiers,gene_models,text_unprocessed,annotations,reference_name,reference_link,reference_file
Arabidopsis,ath,NAS3|AT1G09240,ATNAS3|nicotianamine synthase 3|ARABIDOPSIS THALIANA NICOTIANAMINE SYNTHASE 3|T12M4.5|T12M4_5|AtNAS3,AT1G09240,,PO:0009006,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,FNR2|AT1G20020,ATLFNR2|LFNR2|LEAF FNR 2|ferredoxin-NADP(+)-oxidoreductase 2|leaf-type chloroplast-targeted FNR 2|T20H2.20|T20H2_20|FERREDOXIN:NADP(H) OXIDOREDUCTASE,AT1G20020,,PO:0009006,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,HB2|AT3G10520,AHB2|GLB2|ARATH GLB2|NSHB2|ATGLB2|PGB2|haemoglobin 2|HEMOGLOBIN 2|NON-SYMBIOTIC HAEMOGLOBIN 2|ARABIDOPSIS HEMOGLOBIN 2|phytoglobin2|F13M14.20|HEMOGLOBIN,AT3G10520,,PO:0009006,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,NAS1|AT5G04950,ATNAS1|nicotianamine synthase 1|ARABIDOPSIS THALIANA NICOTIANAMINE SYNTHASE 1|MUG13.19|MUG13_19|AtNAS1,AT5G04950,,PO:0009006,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,FNR1|AT5G66190,ATLFNR1|LFNR1|LEAF FNR 1|ferredoxin-NADP(+)-oxidoreductase 1|leaf-type chloroplast-targeted FNR 1|K2A18.27|K2A18_27|FERREDOXIN:NADP(H) OXIDOREDUCTASE,AT5G66190,,PO:0009006,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,HB2|AT3G10520,AHB2|GLB2|ARATH GLB2|NSHB2|ATGLB2|PGB2|haemoglobin 2|HEMOGLOBIN 2|NON-SYMBIOTIC HAEMOGLOBIN 2|ARABIDOPSIS HEMOGLOBIN 2|phytoglobin2|F13M14.20|HEMOGLOBIN,AT3G10520,,PO:0009009,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,RLP4|AT1G28340,AtRLP4|LLR2|receptor like protein 4|F3M18.23|F3M18_23,AT1G28340,,PO:0009010,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,DGK2|AT5G63770,ATDGK2|diacylglycerol kinase 2|MBK5.25|MBK5_25,AT5G63770,,PO:0009010,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,IMK2|AT3G51740,inflorescence meristem receptor-like kinase 2|T18N14.120,AT3G51740,,PO:0009013,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,MRLK|AT3G56100,IMK3|meristematic receptor-like  kinase|F18O21.60,AT3G56100,,PO:0009013,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,PPCK1|AT1G08650,ATPPCK1|phosphoenolpyruvate carboxylase kinase 1|PHOSPHOENOLPYRUVATE CARBOXYLASE KINASE,AT1G08650,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF10|AT1G22300,14-3-3EPSILON|GF14 EPSILON|general regulatory factor 10|14-3-3 PROTEIN G-BOX FACTOR14 EPSILON,AT1G22300,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT3.5|AT1G32940,AtSBT3.5|F9L11.11|F9L11_11,AT1G32940,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,RK1|AT1G65790,ARK1|receptor kinase 1|F1E22.15|F1E22_15,AT1G65790,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF9|AT2G42590,GF14 MU|GRF14|general regulatory factor 9|F14N22.14|F14N22_14,AT2G42590,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,PGSIP1|AT3G18660,GUX1|plant glycogenin-like starch initiation protein 1|glucuronic acid substitution of xylan 1|MVE11.2,AT3G18660,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,UNE17|AT4G26330,ATSBT3.18|UNFERTILIZED EMBRYO SAC 17|T25K17.140|T25K17_140,AT4G26330,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF6|AT5G10450,AFT1|14-3-3lambda|G-box regulating factor 6|14-3-3 PROTEIN G-BOX FACTOR14 LAMBDA|F12B17.200|F12B17_200|GF14 LAMBDA|14-3-3LAMBDA,AT5G10450,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF3|AT5G38480,RCI1|general regulatory factor 3|MXI10.21|MXI10_21|GF14PSI ISOFORM,AT5G38480,,PO:0009025,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SEP3|AT1G24260,AGL9|SEPALLATA3|AGAMOUS-like 9|F3I6.19|F3I6_19|TRANSCRIPTION FACTOR AGL9,AT1G24260,,PO:0009029,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SEP3|AT1G24260,AGL9|SEPALLATA3|AGAMOUS-like 9|F3I6.19|F3I6_19|TRANSCRIPTION FACTOR AGL9,AT1G24260,,PO:0009030,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SPT|AT4G36930,SPATULA|AP22.25|AP22_25,AT4G36930,,PO:0009030,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT3.5|AT1G32940,AtSBT3.5|F9L11.11|F9L11_11,AT1G32940,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT3.3|AT1G32960,ATSBT3.3|F9L11.13|F9L11_13,AT1G32960,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT3.12|AT4G21326,ATSBT3.12|subtilase 3.12,AT4G21326,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT1.3|AT5G51750,ATSBT1.3|subtilase 1.3|MIO24.12|MIO24_12,AT5G51750,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT4.12|AT5G59090,ATSBT4.12|subtilase 4.12|K18B18.5|K18B18_5,AT5G59090,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT4.13|AT5G59120,ATSBT4.13|subtilase 4.13|MNC17.1,AT5G59120,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SBT5.4|AT5G59810,ATSBT5.4|MMN10.6|MMN10_6,AT5G59810,,PO:0009031,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,SEP3|AT1G24260,AGL9|SEPALLATA3|AGAMOUS-like 9|F3I6.19|F3I6_19|TRANSCRIPTION FACTOR AGL9,AT1G24260,,PO:0009032,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,PPCK1|AT1G08650,ATPPCK1|phosphoenolpyruvate carboxylase kinase 1|PHOSPHOENOLPYRUVATE CARBOXYLASE KINASE,AT1G08650,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF12|AT1G26480,GF14 IOTA|general regulatory factor 12|T1K7.15|T1K7_15,AT1G26480,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF11|AT1G34760,GF14 OMICRON|RHS5|general regulatory factor 11|ROOT HAIR SPECIFIC 5|F11O6.13|14-3-3 PROTEIN GF14OMICRON,AT1G34760,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,PPCK2|AT3G04530,PEPCK2|ATPPCK2|phosphoenolpyruvate carboxylase kinase 2|T27C4.19|T27C4_19,AT3G04530,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,FPS2|AT4G17190,farnesyl diphosphate synthase 2|DL4630C|FCAALL.91|FARNESYL DIPHOSPHATE SYNTHASE 2,AT4G17190,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF6|AT5G10450,AFT1|14-3-3lambda|G-box regulating factor 6|14-3-3 PROTEIN G-BOX FACTOR14 LAMBDA|F12B17.200|F12B17_200|GF14 LAMBDA|14-3-3LAMBDA,AT5G10450,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF3|AT5G38480,RCI1|general regulatory factor 3|MXI10.21|MXI10_21|GF14PSI ISOFORM,AT5G38480,,PO:0009046,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF11|AT1G34760,GF14 OMICRON|RHS5|general regulatory factor 11|ROOT HAIR SPECIFIC 5|F11O6.13|14-3-3 PROTEIN GF14OMICRON,AT1G34760,,PO:0009047,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF6|AT5G10450,AFT1|14-3-3lambda|G-box regulating factor 6|14-3-3 PROTEIN G-BOX FACTOR14 LAMBDA|F12B17.200|F12B17_200|GF14 LAMBDA|14-3-3LAMBDA,AT5G10450,,PO:0009047,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,GRF3|AT5G38480,RCI1|general regulatory factor 3|MXI10.21|MXI10_21|GF14PSI ISOFORM,AT5G38480,,PO:0009047,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,FPS2|AT4G17190,farnesyl diphosphate synthase 2|DL4630C|FCAALL.91|FARNESYL DIPHOSPHATE SYNTHASE 2,AT4G17190,,PO:0009049,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,LAP6|AT1G02050,PKSA|LESS ADHESIVE POLLEN 6|polyketide synthase A|T7I23.4|T7I23_4,AT1G02050,,PO:0009066,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,CYP704B1|AT1G69500,"""cytochrome P450, family 704, subfamily B, polypeptide 1""|F10D13.15|F10D13_15",AT1G69500,,PO:0009066,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
Arabidopsis,ath,LTP12|AT3G51590,AtLtpI-7|lipid transfer protein 12|T18N14.1,AT3G51590,,PO:0009066,TAIR,https://www.arabidopsis.org/,po_anatomy_gene_arabidopsis_tair.assoc
