species_name,species_code,unique_gene_identifiers,other_gene_identifiers,gene_models,text_unprocessed,annotations,reference_name,reference_link,reference_file
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0009507,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0006665,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0005739,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0003674,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0006665,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0032366,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0016125,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0097036,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0016125,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0005789,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0005739,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0016125,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0005783,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0006665,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0009507,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0005739,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0005794,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0016021,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0006665,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0006665,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01020,,AT1G01020,,GO:0006665,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0006355,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0003677,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:1901371,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:1901371,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0048366,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0009908,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0006355,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0003700,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0006355,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0048366,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0006355,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01030,,AT1G01030,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010599,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010267,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009880,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0031053,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035279,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005524,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0003723,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0004525,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010267,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0000910,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009616,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005737,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0003677,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0006396,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0004386,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0006396,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010267,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010228,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:2000034,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010599,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035279,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035196,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0016075,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0048317,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0004525,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010267,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010228,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0048317,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:2000034,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0046872,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035279,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035279,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009616,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010228,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0031053,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0031053,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0016075,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
